seqnames,start,end,width,strand,gene_id
chrX,102766158,102772157,6000,+,100287765
chr20,37673889,37679888,6000,+,100287792
chr1,231609091,231615090,6000,-,100287814
chr7,63396210,63402209,6000,-,100287834
chr11,73306362,73312361,6000,-,100287837
chr8,47186305,47192304,6000,+,100287846
chr3,64084364,64090363,6000,-,100287879
chr11,74490366,74496365,6000,+,100287896
chr1,236521509,236527508,6000,-,100287902
chr10,45969489,45975488,6000,+,100287932
chr12,106771927,106777926,6000,-,100287944
chr1,181233388,181239387,6000,+,100287948
chr1,771281,777280,6000,-,100288069
chr16,22162583,22168582,6000,+,100288072
chr11,102743968,102749967,6000,+,100288077
chr1,185332040,185338039,6000,-,100288079
chr18,13424481,13430480,6000,-,100288122
chr19,1819089,1825088,6000,+,100288123
chr1,145402779,145408778,6000,-,100288142
chr5,470236,476235,6000,+,100288152
chr1,1056708,1062707,6000,+,100288175
chr8,142724017,142730016,6000,-,100288181
chr6,79230718,79236717,6000,+,100288198
chr15,30467779,30473778,6000,+,100288203
chr13,74416116,74422115,6000,-,100288208
chr21,30587398,30593397,6000,-,100288287
chr21,30715778,30721777,6000,-,100288323
chr11,113271033,113277032,6000,-,100288346
chr4,52748587,52754586,6000,-,100288413
chr3,8608925,8614924,6000,-,100288428
chr21,33263261,33269260,6000,-,100288432
chr10,37599975,37605974,6000,-,100288485
chr15,101976094,101982093,6000,-,100288486
chr4,9231385,9237384,6000,+,100288520
chr17,3174032,3180031,6000,-,100288728
chr8,94636468,94642467,6000,-,100288748
chr20,2811968,2817967,6000,+,100288797
chr12,46380652,46386651,6000,+,100288798
chr3,75661330,75667329,6000,+,100288801
chr1,146469566,146475565,6000,+,100288805
chrX,9964358,9970357,6000,+,100288814
chr3,9213895,9219894,6000,+,100288831
chr9,120789403,120795402,6000,+,100288842
chr14,39264062,39270061,6000,-,100288846
chr17,49571065,49577064,6000,-,100288866
chr3,46753858,46759857,6000,-,100288960
chr10,79901898,79907897,6000,+,100288974
chr9,128115694,128121693,6000,-,100289019
chrY,9334464,9340463,6000,+,100289087
chr16,28876921,28882920,6000,-,100289092
chr20,28599844,28605843,6000,-,100289097
chr7,66490607,66496606,6000,+,100289098
chr9,38574208,38580207,6000,-,100289137
chr1,67829303,67835302,6000,+,100289178
chr7,99555695,99561694,6000,+,100289187
chr1,147514876,147520875,6000,-,100289211
chr17,10835095,10841094,6000,-,100289255
chr13,95673956,95679955,6000,-,100289274
chr19,12192015,12198014,6000,+,100289333
chr9,137083818,137089817,6000,-,100289341
chr3,142998468,143004467,6000,-,100289361
chr13,99197758,99203757,6000,-,100289373
chr11,78136771,78142770,6000,+,100289388
chr8,7413864,7419863,6000,-,100289462
chr20,1776996,1782995,6000,-,100289473
chr6,166339632,166345631,6000,+,100289495
chr10,101815800,101821799,6000,+,100289509
chr7,102361162,102367161,6000,+,100289561
chr16,32185108,32191107,6000,-,100289574
chr16,88728180,88734179,6000,+,100289580
chr12,132953307,132959306,6000,-,100289635
chr19,42818863,42824862,6000,+,100289650
chr5,109880182,109886181,6000,+,100289673
chr7,149259196,149265195,6000,+,100289678
chr20,57390063,57396062,6000,-,100291105
chr12,1497525,1503524,6000,+,100292680
chr19,57816721,57822720,6000,+,100293516
chr17,80412169,80418168,6000,-,100294362
chr6,136990235,136996234,6000,-,100294720
chr16,66363622,66369621,6000,+,1003
chr3,71539090,71545089,6000,-,100302112
chr7,36916433,36922432,6000,-,100302113
chrX,147186788,147192787,6000,-,100302114
chrX,63783088,63789087,6000,-,100302115
chr10,14433576,14439575,6000,+,100302116
chr1,116668749,116674748,6000,+,100302117
chr22,20246212,20252211,6000,-,100302118
chr16,69562869,69568868,6000,-,100302119
chr15,85767579,85773578,6000,-,100302121
chr7,21468058,21474057,6000,+,100302122
chr6,33997052,34003051,6000,-,100302123
chr17,16279014,16285013,6000,+,100302124
chr20,35451098,35457097,6000,-,100302125
chr2,231889299,231895298,6000,-,100302126
chr19,15446548,15452547,6000,+,100302127
chr2,113580097,113586096,6000,-,100302128
chr10,21493642,21499641,6000,-,100302129
chr2,207266425,207272424,6000,-,100302130
chr18,30295910,30301909,6000,+,100302131
chr1,231016925,231022924,6000,-,100302132
chr10,98392308,98398307,6000,-,100302133
chr5,133424707,133430706,6000,-,100302134
chr18,21680510,21686509,6000,+,100302135
chr12,79416257,79422256,6000,+,100302136
chr20,63938545,63944544,6000,-,100302137
chr20,2649777,2655776,6000,+,100302138
chr1,235850061,235856060,6000,-,100302139
chr7,18124310,18130309,6000,-,100302140
chr6,166506434,166512433,6000,-,100302141
chr2,176598053,176604052,6000,-,100302142
chr3,186783672,186789671,6000,+,100302143
chrX,114648544,114654543,6000,+,100302144
chr14,101557423,101563422,6000,-,100302145
chr20,50611786,50617785,6000,-,100302146
chr8,141783314,141789313,6000,-,100302147
chr3,164168557,164174556,6000,-,100302148
chr22,45198020,45204019,6000,-,100302149
chr10,63370049,63376048,6000,-,100302150
chr7,34937835,34943834,6000,-,100302152
chrX,114712233,114718232,6000,+,100302153
chr1,20985433,20991432,6000,-,100302155
chr14,101039977,101045976,6000,+,100302157
chr1,201805611,201811610,6000,+,100302158
chr5,110510916,110516915,6000,-,100302159
chr15,34525372,34531371,6000,-,100302160
chr8,127957633,127963632,6000,+,100302161
chr1,193133503,193139502,6000,+,100302163
chr6,98021531,98027530,6000,+,100302164
chr9,40926093,40932092,6000,-,100302167
chr20,61950663,61956662,6000,-,100302168
chrX,140923220,140929219,6000,-,100302169
chr8,128005898,128011897,6000,+,100302170
chrX,85832780,85838779,6000,+,100302171
chr2,179857909,179863908,6000,-,100302172
chr10,103391402,103397401,6000,-,100302174
chr8,128046152,128052151,6000,+,100302175
chr4,66273824,66279823,6000,+,100302177
chr1,171098807,171104806,6000,-,100302178
chr19,20396355,20402354,6000,-,100302179
chr5,154344106,154350105,6000,+,100302181
chr12,69270219,69276218,6000,-,100302182
chr20,32234795,32240794,6000,+,100302183
chr15,64759516,64765515,6000,-,100302184
chr8,127792962,127798961,6000,+,100302185
chr8,8086090,8092089,6000,-,100302186
chr13,54309049,54315048,6000,-,100302187
chr4,113103863,113109862,6000,+,100302188
chrX,84222829,84228828,6000,-,100302191
chr10,54604958,54610957,6000,-,100302192
chr4,101327415,101333414,6000,-,100302193
chr18,24318686,24324685,6000,+,100302195
chr22,20083058,20089057,6000,+,100302197
chr12,57191504,57197503,6000,+,100302201
chr15,52274201,52280200,6000,-,100302202
chr5,176364946,176370945,6000,+,100302203
chr3,125787553,125793552,6000,-,100302204
chr19,53755232,53761231,6000,+,100302205
chr17,2745183,2751182,6000,-,100302208
chr14,101041198,101047197,6000,+,100302209
chr19,1813239,1819238,6000,-,100302210
chr17,48153512,48159511,6000,-,100302211
chr3,75627763,75633762,6000,+,100302212
chr19,10400539,10406538,6000,-,100302213
chrX,118383394,118389393,6000,+,100302214
chr12,100186884,100192883,6000,+,100302217
chr7,92201099,92207098,6000,-,100302218
chr2,188975092,188981091,6000,+,100302219
chr12,50231213,50237212,6000,-,100302220
chr12,48651531,48657530,6000,-,100302221
chrX,114760184,114766183,6000,+,100302222
chr9,97360682,97366681,6000,-,100302223
chr10,114171180,114177179,6000,-,100302224
chr8,112640493,112646492,6000,+,100302225
chr19,10549122,10555121,6000,+,100302226
chr12,112692177,112698176,6000,-,100302227
chr11,90866203,90872202,6000,-,100302228
chr17,81130309,81136308,6000,-,100302229
chr3,47846555,47852554,6000,+,100302232
chr15,22222330,22228329,6000,-,100302233
chr1,220197620,220203619,6000,-,100302234
chr15,88605107,88611106,6000,+,100302235
chr14,77263218,77269217,6000,+,100302236
chr22,41089513,41095512,6000,+,100302237
chr5,168557904,168563903,6000,+,100302238
chrX,32638560,32644559,6000,-,100302239
chr11,93730765,93736764,6000,-,100302240
chr6,31953941,31959940,6000,-,100302242
chr2,25325722,25331721,6000,-,100302246
chr14,101022564,101028563,6000,+,100302250
chrX,114649655,114655654,6000,+,100302251
chr15,43790760,43796759,6000,-,100302254
chr19,53668968,53674967,6000,+,100302255
chr17,19341575,19347574,6000,-,100302256
chr18,49484373,49490372,6000,+,100302257
chr15,96330261,96336260,6000,+,100302258
chr6,155943797,155949796,6000,+,100302259
chr8,74702693,74708692,6000,+,100302260
chr16,85738701,85744700,6000,-,100302261
chr11,61812241,61818240,6000,-,100302263
chr19,53685481,53691480,6000,+,100302265
chr4,125504259,125510258,6000,+,100302267
chr2,70250006,70256005,6000,-,100302268
chr4,182166293,182172292,6000,+,100302270
chr12,119710725,119716724,6000,-,100302274
chr11,94463581,94469580,6000,-,100302275
chr1,18894149,18900148,6000,-,100302276
chr4,9553317,9559316,6000,-,100302277
chr1,68180611,68186610,6000,-,100302279
chr11,64365602,64371601,6000,+,100302280
chr8,128147116,128153115,6000,+,100302281
chr20,3914564,3920563,6000,-,100302282
chr19,2231150,2237149,6000,-,100302283
chr5,154682776,154688775,6000,+,100302284
chr13,107528249,107534248,6000,-,100302286
chr17,13540647,13546646,6000,-,100302287
chr5,100813566,100819565,6000,-,100302288
chr12,97488909,97494908,6000,+,100302289
chr4,116295876,116301875,6000,+,100302290
chr1,178090985,178096984,6000,-,100302401
chr8,133051959,133057958,6000,+,100302522
chr3,107237672,107243671,6000,-,100302640
chr2,53857161,53863160,6000,-,100302652
chr1,234626311,234632310,6000,+,100302691
chrX,74290575,74296574,6000,-,100302692
chr5,115629993,115635992,6000,-,100302736
chr10,88991250,88997249,6000,-,100302740
chr2,10443850,10449849,6000,-,100302743
chr5,76709763,76715762,6000,+,100302746
chr1,231525541,231531540,6000,+,100303453
chr2,144514978,144520977,6000,+,100303491
chrX,119466129,119472128,6000,-,100303728
chr20,18134863,18140862,6000,+,100303755
chr17,1513931,1519930,6000,+,100306951
chr15,49153329,49159328,6000,+,100306975
chr14,56810183,56816182,6000,+,100309464
chr7,102548232,102554231,6000,+,100310812
chr7,6028376,6034375,6000,+,100310846
chr1,224254142,224260141,6000,-,100313769
chr11,70280955,70286954,6000,+,100313770
chr2,212423361,212429360,6000,-,100313771
chrX,95060227,95066226,6000,-,100313772
chr16,11303528,11309527,6000,-,100313773
chr11,7231766,7237765,6000,+,100313774
chr11,43556656,43562655,6000,+,100313777
chr13,52807050,52813049,6000,+,100313778
chr17,43441806,43447805,6000,+,100313779
chr9,94806962,94812961,6000,+,100313780
chrX,154016990,154022989,6000,-,100313781
chr4,36423429,36429428,6000,-,100313806
chrX,147196128,147202127,6000,-,100313822
chr2,132254081,132260080,6000,-,100313824
chr7,102402856,102408855,6000,-,100313829
chr14,64092126,64098125,6000,-,100313830
chr1,167995660,168001659,6000,+,100313835
chr16,30890903,30896902,6000,+,100313837
chrX,114636435,114642434,6000,+,100313838
chrX,150225004,150231003,6000,+,100313839
chr3,48313460,48319459,6000,-,100313840
chr10,12722354,12728353,6000,-,100313841
chr13,24159416,24165415,6000,+,100313842
chr3,48575978,48581977,6000,-,100313843
chr8,27045964,27051963,6000,-,100313884
chr15,59168263,59174262,6000,-,100313886
chr5,93617789,93623788,6000,-,100313887
chr1,51833403,51839402,6000,-,100313892
chr7,147375122,147381121,6000,-,100313895
chr13,40724876,40730875,6000,-,100313896
chr22,26552324,26558323,6000,-,100313914
chr10,110985926,110991925,6000,+,100313921
chr5,55169354,55175353,6000,-,100313923
chr4,147341718,147347717,6000,-,100313938
chr7,27195575,27201574,6000,+,100316868
chr7,100570901,100576900,6000,-,100316904
chrX,111873051,111879050,6000,+,100329135
chr12,49386516,49392515,6000,+,100335030
chr2,164684778,164690777,6000,-,100337591
chr19,4399640,4405639,6000,+,10036
chr12,68624376,68630375,6000,-,100379132
chr16,71695702,71701701,6000,-,100379141
chr20,14926529,14932528,6000,-,100379174
chr4,1150727,1156726,6000,-,100379220
chr19,44110184,44116183,6000,-,100379224
chr2,241555978,241561977,6000,-,100379249
chr11,83038599,83044598,6000,-,100379250
chr1,11838017,11844016,6000,+,100379251
chr9,124655467,124661466,6000,+,100379345
chr21,29324276,29330275,6000,+,100379661
chr14,20340582,20346581,6000,+,10038
chr3,51939345,51945344,6000,+,10039
chr5,31190686,31196685,6000,+,1004
chr17,54896387,54902386,6000,+,10040
chr3,127285047,127291046,6000,-,100419008
chr4,153637168,153643167,6000,+,100419170
chr4,190061502,190067501,6000,+,100419743
chr7,63995874,64001873,6000,+,100419780
chr10,37793110,37799109,6000,-,100419868
chr22,35254452,35260451,6000,+,10042
chr19,28724778,28730777,6000,-,100420587
chr10,50064804,50070803,6000,-,100421577
chrX,55276839,55282838,6000,+,100421746
chr15,51927628,51933627,6000,-,100422556
chr16,29444027,29450026,6000,-,100422558
chr6,106785149,106791148,6000,-,100422737
chr6,3228403,3234402,6000,+,100422781
chr6,154850360,154856359,6000,+,100422821
chr11,81887837,81893836,6000,-,100422823
chr2,177253011,177259010,6000,-,100422824
chr11,46448807,46454806,6000,+,100422825
chr4,7457028,7463027,6000,+,100422826
chr11,46448890,46454889,6000,-,100422827
chr8,27883117,27889116,6000,-,100422828
chr18,44967167,44973166,6000,-,100422829
chr14,27630279,27636278,6000,-,100422830
chr19,47224020,47230019,6000,-,100422832
chr19,18279077,18285076,6000,+,100422833
chr17,1019560,1025559,6000,-,100422835
chr14,101027052,101033051,6000,+,100422837
chr20,62061802,62067801,6000,+,100422838
chr1,170148463,170154462,6000,-,100422839
chr18,6371426,6377425,6000,-,100422840
chr15,90003755,90009754,6000,+,100422841
chr9,95083095,95089094,6000,-,100422842
chr10,14380278,14386277,6000,-,100422843
chr11,69080176,69086175,6000,+,100422846
chrX,147247231,147253230,6000,-,100422847
chr4,173265160,173271159,6000,+,100422849
chr8,17678658,17684657,6000,-,100422850
chr17,77394055,77400054,6000,-,100422851
chr1,159897080,159903079,6000,-,100422852
chr16,83505346,83511345,6000,+,100422853
chr19,810584,816583,6000,+,100422854
chr11,113447089,113453088,6000,-,100422855
chr1,241129272,241135271,6000,+,100422856
chr18,37654135,37660134,6000,+,100422857
chr7,102290103,102296102,6000,+,100422858
chr3,69046036,69052035,6000,-,100422859
chr9,136827957,136833956,6000,+,100422860
chr13,99640059,99646058,6000,+,100422861
chr2,11764444,11770443,6000,+,100422862
chr2,109138589,109144588,6000,-,100422863
chr3,124729439,124735438,6000,+,100422864
chr18,50123564,50129563,6000,-,100422865
chr1,23041305,23047304,6000,+,100422866
chr10,130959669,130965668,6000,-,100422867
chr3,15493309,15499308,6000,-,100422868
chr9,18570306,18576305,6000,+,100422869
chr1,66625440,66631439,6000,+,100422871
chr10,129840375,129846374,6000,-,100422873
chr5,31933160,31939159,6000,-,100422874
chr20,18467615,18473614,6000,+,100422875
chr8,29954349,29960348,6000,-,100422876
chrX,153978177,153984176,6000,-,100422877
chr13,41098101,41104100,6000,-,100422878
chr1,248823377,248829376,6000,+,100422879
chr11,59592159,59598158,6000,-,100422880
chr13,98205524,98211523,6000,+,100422881
chr1,172135808,172141807,6000,+,100422882
chr20,57318592,57324591,6000,-,100422883
chr6,57387132,57393131,6000,+,100422884
chr5,87111955,87117954,6000,-,100422887
chr2,79646360,79652359,6000,-,100422888
chr20,51449978,51455977,6000,-,100422889
chr21,30372379,30378378,6000,-,100422891
chr10,96061400,96067399,6000,-,100422892
chr9,128242031,128248030,6000,-,100422893
chr1,209620511,209626510,6000,-,100422894
chr10,48982588,48988587,6000,-,100422895
chr4,152486417,152492416,6000,-,100422896
chr12,25871080,25877079,6000,-,100422897
chr1,37158563,37164562,6000,+,100422898
chr19,47223942,47229941,6000,+,100422899
chr10,101598417,101604416,6000,+,100422900
chr3,20134565,20140564,6000,+,100422901
chr1,62075786,62081785,6000,+,100422902
chr8,28502183,28508182,6000,-,100422903
chr20,31604186,31610185,6000,+,100422904
chr15,66037233,66043232,6000,+,100422905
chr18,14827166,14833165,6000,+,100422907
chr2,189130112,189136111,6000,-,100422908
chr10,112631170,112637169,6000,+,100422909
chr9,127782918,127788917,6000,+,100422910
chrX,50007672,50013671,6000,+,100422911
chr22,30728557,30734556,6000,+,100422912
chr19,46706346,46712345,6000,-,100422913
chr1,22860227,22866226,6000,-,100422914
chr17,81122877,81128876,6000,+,100422915
chr22,48271364,48277363,6000,+,100422916
chr11,126985543,126991542,6000,-,100422918
chr21,18683165,18689164,6000,-,100422920
chr8,76963851,76969850,6000,-,100422921
chr16,26022237,26028236,6000,+,100422923
chr12,97992449,97998448,6000,-,100422924
chr19,10227413,10233412,6000,+,100422925
chr3,195131581,195137580,6000,-,100422926
chr9,93816357,93822356,6000,+,100422927
chr2,96795278,96801277,6000,+,100422928
chr2,10189672,10195671,6000,-,100422929
chrX,151165222,151171221,6000,+,100422930
chr12,123007729,123013728,6000,-,100422931
chrX,78898250,78904249,6000,-,100422932
chr3,10327229,10333228,6000,+,100422933
chr6,27144626,27150625,6000,+,100422934
chr9,89309225,89315224,6000,+,100422936
chr4,28816582,28822581,6000,+,100422937
chr5,160471402,160477401,6000,+,100422938
chr7,57402025,57408024,6000,+,100422939
chr13,39661136,39667135,6000,-,100422940
chr3,67222464,67228463,6000,+,100422941
chr2,241474905,241480904,6000,+,100422942
chr19,18383562,18389561,6000,+,100422943
chr17,81448189,81454188,6000,-,100422944
chr20,63283808,63289807,6000,+,100422945
chr1,62075857,62081856,6000,-,100422946
chr1,212074613,212080612,6000,+,100422947
chr7,73708317,73714316,6000,+,100422948
chr15,20829795,20835794,6000,+,100422949
chr5,154593073,154599072,6000,-,100422950
chr6,120012179,120018178,6000,+,100422951
chr3,49271120,49277119,6000,+,100422952
chr11,72069303,72075302,6000,-,100422953
chr14,102536644,102542643,6000,+,100422954
chr3,75735280,75741279,6000,+,100422955
chr16,16306879,16312878,6000,+,100422956
chr2,219055751,219061750,6000,-,100422957
chr2,219903566,219909565,6000,-,100422959
chr5,176626501,176632500,6000,-,100422962
chr9,90020536,90026535,6000,-,100422963
chr8,95069914,95075913,6000,+,100422964
chr2,27993367,27999366,6000,+,100422965
chr5,1705869,1711868,6000,-,100422966
chr7,19702437,19708436,6000,-,100422967
chr1,3124975,3130974,6000,+,100422968
chr17,37030745,37036744,6000,+,100422969
chr15,68798926,68804925,6000,-,100422971
chr16,50739305,50745304,6000,+,100422972
chr13,61196881,61202880,6000,-,100422973
chr16,2529006,2535005,6000,-,100422974
