"","seqnames","start","end","width","strand","gene_id"
"539","chr15",73658606,73664605,6000,"-","10021"
"540","chr10",4717263,4723262,6000,"-","100216001"
"541","chr2",131183120,131189119,6000,"-","100216479"
"542","chr7",104651589,104657588,6000,"-","100216545"
"543","chr7",104628613,104634612,6000,"-","100216546"
"544","chr1",67263943,67269942,6000,"-","10022"
"545","chr10",99076022,99082021,6000,"+","10023"
"546","chrUn_gl000218",94455,100454,6000,"-","100233156"
"547","chr12",47607227,47613226,6000,"-","100233209"
"548","chr12",49713971,49719970,6000,"+","10024"
"549","chr12",54492993,54498992,6000,"+","100240734"
"550","chr12",54472608,54478607,6000,"-","100240735"
"551","chr19",890219,896218,6000,"-","10025"
"552","chr1",77682133,77688132,6000,"-","10026"
"553","chr5",172383372,172389371,6000,"-","100268168"
"554","chr20",22031728,22037727,6000,"+","100270679"
"555","chr6",26985086,26991085,6000,"-","100270746"
"556","chr20",18771693,18777692,6000,"+","100270804"
"557","chr12",2042743,2048742,6000,"-","100271702"
"558","chr2",39143504,39149503,6000,"+","100271715"
"559","chr22",46437749,46443748,6000,"-","100271722"
"560","chr2",33149194,33155193,6000,"+","100271832"
"561","chr16",21528766,21534765,6000,"-","100271836"
"562","chr19",53544991,53550990,6000,"+","100271846"
"563","chr19",19278099,19284098,6000,"-","100271849"
"564","chr6",160425697,160431696,6000,"-","100271873"
"565","chr7",102231485,102237484,6000,"-","100271927"
"566","chrX",154296548,154302547,6000,"-","100272147"
"567","chr5",68926029,68932028,6000,"-","100272216"
"568","chr9",133451882,133457881,6000,"-","100272217"
"569","chrX",149103766,149109765,6000,"+","100272228"
"570","chr1",143741588,143747587,6000,"-","100286793"
"571","chr12",50219326,50225325,6000,"+","100286844"
"572","chr2",234660992,234666991,6000,"-","100286922"
"573","chr9",79789834,79795833,6000,"-","100286938"
"574","chr2",87085948,87091947,6000,"+","100286979"
"575","chr2",105021791,105027790,6000,"-","100287010"
"576","chr8",6261070,6267069,6000,"-","100287015"
"577","chr16",58555,64554,6000,"+","100287029"
"578","chr16",89384541,89390540,6000,"+","100287036"
"579","chr17",73264380,73270379,6000,"+","100287042"
"580","chr17",20612759,20618758,6000,"+","100287072"
"581","chr1",8874,14873,6000,"+","100287102"
"582","chr13",19916189,19922188,6000,"+","100287114"
"583","chr4",9209383,9215382,6000,"+","100287144"
"584","chr9",26740,32739,6000,"-","100287171"
"585","chr19",46141905,46147904,6000,"+","100287177"
"586","chr4",9214131,9220130,6000,"+","100287178"
"587","chr4",9218878,9224877,6000,"+","100287205"
"588","chr2",109743576,109749575,6000,"-","100287216"
"589","chr18",48915412,48921411,6000,"+","100287225"
"590","chr19",22466252,22472251,6000,"+","100287226"
"591","chr3",156390503,156396502,6000,"-","100287227"
"592","chr4",9223622,9229621,6000,"+","100287238"
"593","chr12",27921210,27927209,6000,"-","100287284"
"594","chr12",30945615,30951614,6000,"+","100287314"
"595","chr4",9242605,9248604,6000,"+","100287327"
"596","chr3",46774922,46780921,6000,"-","100287362"
"597","chr4",9252104,9258103,6000,"+","100287404"
"598","chrX",152237727,152243726,6000,"+","100287428"
"599","chr4",9266345,9272344,6000,"+","100287441"
"600","chrX",152243071,152249070,6000,"-","100287466"
"601","chr7",129139320,129145319,6000,"+","100287482"
"602","chr15",73072176,73078175,6000,"+","100287559"
"603","chr12",116968227,116974226,6000,"+","100287569"
"604","chr9",8987,14986,6000,"+","100287596"
"605","chr15",74217590,74223589,6000,"-","100287616"
"606","chr6",119100871,119106870,6000,"+","100287632"
"607","chr3",95399038,95405037,6000,"-","100287639"
"608","chr6",46711654,46717653,6000,"+","100287718"
"609","chr1",114396257,114402256,6000,"+","100287722"
"610","chrX",102021095,102027094,6000,"+","100287765"
"611","chr20",36302312,36308311,6000,"+","100287792"
"612","chr1",231744837,231750836,6000,"-","100287814"
"613","chr8",48097930,48103929,6000,"+","100287846"
"614","chr3",64070040,64076039,6000,"-","100287879"
"615","chr1",2703231,2709230,6000,"-","100287898"
"616","chr1",236684809,236690808,6000,"-","100287902"
"617","chr10",51620387,51626386,6000,"-","100287932"
"618","chr12",107165610,107171609,6000,"-","100287944"
"619","chr1",181202524,181208523,6000,"+","100287948"
"620","chr1",711069,717068,6000,"-","100288069"
"621","chr11",102651407,102657406,6000,"+","100288077"
"622","chr1",185301172,185307171,6000,"-","100288079"
"623","chr18",13424534,13430533,6000,"-","100288122"
"624","chr19",1819088,1825087,6000,"+","100288123"
"625","chr1",144143811,144149810,6000,"+","100288142"
"626","chr8",143805392,143811391,6000,"-","100288181"
"627","chr6",79940391,79946390,6000,"+","100288198"
"628","chr21",31959717,31965716,6000,"-","100288287"
"629","chr21",32088096,32094095,6000,"-","100288323"
"630","chr16",15469152,15475151,6000,"-","100288332"
"631","chr11",113141624,113147623,6000,"-","100288346"
"632","chr4",53614808,53620807,6000,"-","100288413"
"633","chr3",8540345,8546344,6000,"-","100288428"
"634","chr21",34635566,34641565,6000,"-","100288432"
"635","chr10",37888860,37894859,6000,"-","100288485"
"636","chr15",102516297,102522296,6000,"-","100288486"
"637","chr4",9233111,9239110,6000,"+","100288520"
"638","chr7",327136,333135,6000,"+","100288524"
"639","chr8",86754762,86760761,6000,"-","100288527"
"640","chr15",32822943,32828942,6000,"-","100288615"
"641","chr15",30935317,30941316,6000,"+","100288637"
"642","chrUn_gl000228",109605,115604,6000,"+","100288687"
"643","chr13",28710312,28716311,6000,"-","100288730"
"644","chr8",95648696,95654695,6000,"-","100288748"
"645","chr12",70880,76879,6000,"+","100288778"
"646","chr20",2792633,2798632,6000,"+","100288797"
"647","chrX",9932398,9938397,6000,"+","100288814"
"648","chr3",9255579,9261578,6000,"+","100288831"
"649","chr9",123552775,123558774,6000,"+","100288842"
"650","chr14",39733266,39739265,6000,"-","100288846"
"651","chr2",36579714,36585713,6000,"-","100288911"
"652","chrUn_gl000213",136340,142339,6000,"-","100288966"
"653","chr10",81661654,81667653,6000,"+","100288974"
"654","chr7",141943887,141949886,6000,"-","100289017"
"655","chr9",130878014,130884013,6000,"-","100289019"
"656","chr16",28888243,28894242,6000,"-","100289092"
"657","chr9",38574262,38580261,6000,"-","100289137"
"658","chrY",9319272,9325271,6000,"-","100289150"
"659","chr1",68294971,68300970,6000,"+","100289178"
"660","chr7",99192902,99198901,6000,"+","100289187"
"661","chr1",146986700,146992699,6000,"-","100289211"
"662","chr5",98261838,98267837,6000,"+","100289230"
"663","chr17",10704417,10710416,6000,"-","100289255"
"664","chr9",139978270,139984269,6000,"-","100289341"
"665","chr3",142717310,142723309,6000,"-","100289361"
"666","chr13",99850012,99856011,6000,"-","100289373"
"667","chr11",77847839,77853838,6000,"+","100289388"
"668","chr13",113619953,113625952,6000,"-","100289410"
"669","chr8",7271355,7277354,6000,"-","100289462"
"670","chr20",1757393,1763392,6000,"-","100289473"
"671","chr6",166753119,166759118,6000,"+","100289495"
"672","chr10",103575825,103581824,6000,"+","100289509"
"673","chr14",70231431,70237430,6000,"-","100289511"
"674","chr7",102001308,102007307,6000,"+","100289561"
"675","chr12",133529893,133535892,6000,"-","100289635"
"676","chr19",43323015,43329014,6000,"+","100289650"
"677","chr15",29030389,29036388,6000,"+","100289656"
"678","chr5",109215883,109221882,6000,"+","100289673"
"679","chr7",148956262,148962261,6000,"+","100289678"
"680","chr12",1606657,1612656,6000,"+","100292680"
"681","chr19",58328099,58334098,6000,"+","100293516"
"682","chr17",78385969,78391968,6000,"-","100294362"
"683","chr6",137311369,137317368,6000,"-","100294720"
"684","chr16",66397525,66403524,6000,"+","1003"
"685","chr3",71588241,71594240,6000,"-","100302112"
"686","chr7",36956038,36962037,6000,"-","100302113"
"687","chrX",63002968,63008967,6000,"-","100302115"
"688","chr10",14475575,14481574,6000,"+","100302116"
"689","chr1",117211371,117217370,6000,"+","100302117"
"690","chr22",20233735,20239734,6000,"-","100302118"
"691","chr16",69596772,69602771,6000,"-","100302119"
"692","chr15",86310810,86316809,6000,"-","100302121"
"693","chr6",33964829,33970828,6000,"-","100302123"
"694","chr17",16182328,16188327,6000,"+","100302124"
"695","chr2",232754009,232760008,6000,"-","100302126"
"696","chr19",15557359,15563358,6000,"+","100302127"
"697","chr10",21782571,21788570,6000,"-","100302129"
"698","chr18",27875876,27881875,6000,"+","100302131"
"699","chr1",231152671,231158670,6000,"-","100302132"
"700","chr10",100152065,100158064,6000,"-","100302133"
"701","chr5",132760399,132766398,6000,"-","100302134"
"702","chr18",19260471,19266470,6000,"+","100302135"
"703","chr12",79810037,79816036,6000,"+","100302136"
"704","chr20",62569898,62575897,6000,"-","100302137"
"705","chr20",2630423,2636422,6000,"+","100302138"
"706","chr1",236013361,236019360,6000,"-","100302139"
"707","chr6",166919922,166925921,6000,"-","100302141"
"708","chr2",177462781,177468780,6000,"-","100302142"
"709","chrX",113883019,113889018,6000,"+","100302144"
"710","chr14",102023760,102029759,6000,"-","100302145"
"711","chr22",45593901,45599900,6000,"-","100302149"
"712","chr10",65129809,65135808,6000,"-","100302150"
"713","chr2",179243805,179249804,6000,"+","100302152"
"714","chrX",113946650,113952649,6000,"+","100302153"
"715","chr10",74333542,74339541,6000,"-","100302155"
"716","chr5",179222347,179228346,6000,"-","100302156"
"717","chr14",101506314,101512313,6000,"+","100302157"
"718","chr1",201774739,201780738,6000,"+","100302158"
"719","chr8",128969879,128975878,6000,"+","100302161"
"720","chr1",193102633,193108632,6000,"+","100302163"
"721","chr6",98469407,98475406,6000,"+","100302164"
"722","chr8",10679954,10685953,6000,"-","100302166"
"723","chr20",60525719,60531718,6000,"-","100302168"
"724","chrX",140005385,140011384,6000,"-","100302169"
"725","chr8",129018144,129024143,6000,"+","100302170"
"726","chr2",180722636,180728635,6000,"-","100302172"
"727","chr10",105151159,105157158,6000,"-","100302174"
"728","chr8",129058398,129064397,6000,"+","100302175"
"729","chr1",171067948,171073947,6000,"-","100302178"
"730","chr19",20576323,20582322,6000,"-","100302179"
"731","chr12",69663999,69669998,6000,"-","100302182"
"732","chr15",65051715,65057714,6000,"-","100302184"
"733","chr8",128805208,128811207,6000,"+","100302185"
"734","chr8",7943612,7949611,6000,"-","100302186"
"735","chr13",54883184,54889183,6000,"-","100302187"
"736","chr4",114025019,114031018,6000,"+","100302188"
"737","chr1",26878033,26884032,6000,"+","100302190"
"738","chr7",147251963,147257962,6000,"-","100302191"
"739","chr1",186443656,186449655,6000,"-","100302192"
"740","chr18",21898650,21904649,6000,"+","100302195"
"741","chr8",145622560,145628559,6000,"-","100302196"
"742","chr22",20070581,20076580,6000,"+","100302197"
"743","chr12",57585287,57591286,6000,"+","100302201"
"744","chr15",52566398,52572397,6000,"-","100302202"
"745","chr3",125506396,125512395,6000,"-","100302204"
"746","chr19",54258486,54264485,6000,"+","100302205"
"747","chr17",2648477,2654476,6000,"-","100302208"
"748","chr14",101507535,101513534,6000,"+","100302209"
"749","chr19",1813238,1819237,6000,"-","100302210"
"750","chr17",46230874,46236873,6000,"-","100302211"
"751","chr3",75676914,75682913,6000,"+","100302212"
"752","chr19",10511215,10517214,6000,"-","100302213"
"753","chrX",117517357,117523356,6000,"+","100302214"
"754","chr12",100580662,100586661,6000,"+","100302217"
"755","chr2",189839818,189845817,6000,"+","100302219"
"756","chr12",50624996,50630995,6000,"-","100302220"
"757","chrX",113994744,114000743,6000,"+","100302222"
"758","chr10",115930939,115936938,6000,"-","100302224"
"759","chr8",113652722,113658721,6000,"+","100302225"
"760","chr19",10659798,10665797,6000,"+","100302226"
"761","chr17",79104109,79110108,6000,"-","100302229"
"762","chr3",47888045,47894044,6000,"+","100302232"
"763","chr15",89148338,89154337,6000,"+","100302235"
"764","chr14",77729561,77735560,6000,"+","100302236"
"765","chr22",41485517,41491516,6000,"+","100302237"
"766","chr5",167984909,167990908,6000,"+","100302238"
"767","chr13",36512383,36518382,6000,"-","100302239"
"768","chr11",93463931,93469930,6000,"-","100302240"
"769","chr16",70061249,70067248,6000,"+","100302243"
"770","chr2",25548591,25554590,6000,"-","100302246"
"771","chr14",101488901,101494900,6000,"+","100302250"
"772","chrX",113884130,113890129,6000,"+","100302251"
"773","chr15",44082958,44088957,6000,"-","100302254"
"774","chr19",54172222,54178221,6000,"+","100302255"
"775","chr17",19244888,19250887,6000,"-","100302256"
"776","chr18",47010743,47016742,6000,"+","100302257"
"777","chr15",96873490,96879489,6000,"+","100302258"
"778","chr8",75614928,75620927,6000,"+","100302260"
"779","chr16",85772307,85778306,6000,"-","100302261"
"780","chr11",61579713,61585712,6000,"-","100302263"
"781","chr19",54188735,54194734,6000,"+","100302265"
"782","chr4",126425414,126431413,6000,"+","100302267"
"783","chr4",183087446,183093445,6000,"+","100302270"
"784","chr12",120148530,120154529,6000,"-","100302274"
"785","chr4",9554938,9560937,6000,"-","100302277"
"786","chr1",68646294,68652293,6000,"-","100302279"
"787","chr11",64133074,64139073,6000,"+","100302280"
"788","chr8",129159362,129165361,6000,"+","100302281"
"789","chr20",3895211,3901210,6000,"-","100302282"
"790","chr19",2231149,2237148,6000,"-","100302283"
"791","chr12",97882687,97888686,6000,"+","100302289"
"792","chr4",117217881,117223880,6000,"+","100302290"
"793","chr1",178060129,178066128,6000,"-","100302401"
"794","chr3",106956486,106962485,6000,"-","100302640"
"795","chr2",28110982,28116981,6000,"-","100302650"
"796","chr1",234762057,234768056,6000,"+","100302691"
"797","chrX",73510410,73516409,6000,"-","100302692"
"798","chr5",114958877,114964876,6000,"-","100302736"
"799","chr20",5097232,5103231,6000,"+","100302739"
"800","chr10",90749733,90755732,6000,"-","100302740"
"801","chr2",10583976,10589975,6000,"-","100302743"
"802","chr5",76005228,76011227,6000,"+","100302746"
"803","chr1",231661399,231667398,6000,"+","100303453"
"804","chr2",145274181,145280180,6000,"+","100303491"
"805","chrX",118600084,118606083,6000,"-","100303728"
"806","chr5",65238402,65244401,6000,"-","100303749"
"807","chr20",18115499,18121498,6000,"+","100303755"
"808","chr17",1417213,1423212,6000,"+","100306951"
"809","chr15",49445495,49451494,6000,"+","100306975"
"810","chr14",57275724,57281723,6000,"+","100309464"
"811","chr7",102188679,102194678,6000,"+","100310812"
"812","chr7",6068007,6074006,6000,"+","100310846"
"813","chr1",224441844,224447843,6000,"-","100313769"
"814","chr11",70127061,70133060,6000,"+","100313770"
"815","chr2",213288085,213294084,6000,"-","100313771"
"816","chr7",79397572,79403571,6000,"+","100313772"
"817","chr3",151344320,151350319,6000,"+","100313773"
"818","chr11",43578206,43584205,6000,"+","100313777"
"819","chr13",53381185,53387184,6000,"+","100313778"
"820","chr17",41519174,41525173,6000,"+","100313779"
"821","chr9",97569244,97575243,6000,"+","100313780"
"822","chrX",153282441,153288440,6000,"-","100313781"
"823","chr2",133011654,133017653,6000,"-","100313824"
"824","chr16",30902224,30908223,6000,"+","100313837"
"825","chrX",113870918,113876917,6000,"+","100313838"
"826","chrX",149393239,149399238,6000,"+","100313839"
"827","chr9",109845717,109851716,6000,"-","100313841"
"828","chr13",24733555,24739554,6000,"+","100313842"
"829","chr3",48613411,48619410,6000,"-","100313843"
"830","chr15",69113303,69119302,6000,"+","100313884"
"831","chr15",59460462,59466461,6000,"-","100313886"
"832","chr5",92953495,92959494,6000,"-","100313887"
"833","chr1",52299075,52305074,6000,"-","100313892"
"834","chr7",147072214,147078213,6000,"-","100313895"
"835","chr13",41299012,41305011,6000,"-","100313896"
"836","chr22",26948290,26954289,6000,"-","100313914"
"837","chr5",54465182,54471181,6000,"-","100313923"
"838","chr3",99714060,99720059,6000,"-","100313938"
"839","chr7",27237040,27243039,6000,"+","100316868"
"840","chr7",100168271,100174270,6000,"-","100316904"
"841","chr2",206978297,206984296,6000,"-","100329109"
"842","chrX",111116279,111122278,6000,"+","100329135"
"843","chr12",49779957,49785956,6000,"+","100335030"
"844","chr2",165541288,165547287,6000,"-","100337591"
"845","chr4",70996321,71002320,6000,"+","100337616"
"846","chrX",2530389,2536388,6000,"-","100359394"
"847","chr19",4399660,4405659,6000,"+","10036"
"848","chr12",69018156,69024155,6000,"-","100379132"
"849","chr16",71729605,71735604,6000,"-","100379141"
"850","chr20",14907162,14913161,6000,"-","100379174"
"851","chr4",1113953,1119952,6000,"-","100379220"
"852","chr19",44614337,44620336,6000,"-","100379224"
"853","chr2",242495559,242501558,6000,"-","100379249"
"854","chr11",82749641,82755640,6000,"-","100379250"
"855","chr1",11897376,11903375,6000,"+","100379251"
